"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os05g48810",532.710556719441,1.3715840349648,0.247311480715994,5.54597801522969,2.92315555949079e-08,5.12030557456987e-07
"Os02g14480",307.266058770741,1.2394935419667,0.223520443132543,5.54532518187477,2.93408358581751e-08,5.13571243927432e-07
"Os01g63230",1104.29311024771,0.763821484048039,0.137785703025441,5.54354673435899,2.96405514981775e-08,5.18073733540025e-07
"Os03g46440",1648.55004600777,-0.801126195101639,0.144515179775701,-5.54354356646167,2.96410880140401e-08,5.18073733540025e-07
"Os06g09660",318.720237111108,1.48224008751322,0.267425242957996,5.5426334145503,2.97956224171934e-08,5.20397074632416e-07
"Os02g15660",4642.95532448559,-0.789566787225796,0.142573493669228,-5.53796338229321,3.06009219314064e-08,5.3407478602748e-07
"Os03g08070",3691.2529254296,-0.7927777817376,0.143158376875373,-5.53776732484018,3.06351878303485e-08,5.3428566176245e-07
"Os01g66610",353.005260472402,1.17077063675177,0.211453997828084,5.53676283625354,3.08113318560374e-08,5.36968833395558e-07
"Os03g29970",342.699514451073,-1.03360169189055,0.186731881197723,-5.53521811733963,3.10841278151926e-08,5.41331322074414e-07
"Os11g31530",238.299200875608,2.08770725842233,0.377429044969334,5.53139003542231,3.17703005804605e-08,5.52881278526294e-07
"Os01g47780",72.891857475477,-2.88506760999232,0.521673791588214,-5.53040550725933,3.19491363374567e-08,5.553775849048e-07
"Os09g38420",1042.09480302315,-0.817128537555389,0.147753584735013,-5.53034661745,3.19598643420408e-08,5.553775849048e-07
"Os01g49890",1578.83439172594,-0.923483728471189,0.167013916105954,-5.52938192219459,3.21361019597226e-08,5.5803750230708e-07
"Os02g50730",247.134380910847,1.54133635665918,0.278874113698529,5.5269968812,3.25758749985221e-08,5.65266534106199e-07
"Os11g28270",1629.02449473703,-0.788311610946975,0.142645746466489,-5.52635904311502,3.2694470614756e-08,5.66916000544564e-07
"Os04g51160",332.105156944646,1.61729451424265,0.292663804928377,5.5261172957088,3.27395289743678e-08,5.67288888739315e-07
"Os07g38960",26806.0302638081,-1.20118909765341,0.217462407765958,-5.52366319307096,3.32003625438045e-08,5.74860339228994e-07
"Os03g11250",195.723870495118,-1.1834641109247,0.214265233831759,-5.52336041531569,3.32576525987743e-08,5.75438622730948e-07
"Os09g28354",876.317874356487,1.05282961090625,0.190638107144908,5.52266085030926,3.3390387684383e-08,5.77320522166809e-07
"Os07g47550",22.7068032470188,4.56037582581945,0.826051115263481,5.52069447223596,3.3766245321441e-08,5.83400300263205e-07
"Os08g45180",1110.51442885539,-0.765360148352806,0.138644801673491,-5.52029458814642,3.38431805747303e-08,5.84310397234681e-07
"Os01g17214",833.015186051962,-1.01644927449325,0.184309838021723,-5.51489429649138,3.48989646925483e-08,6.01676137881193e-07
"Os01g59000",185.301847243977,1.52275790065514,0.276115161061464,5.51493766152221,3.48903607248696e-08,6.01676137881193e-07
"Os01g70850",199.925809569835,1.57650206924086,0.285898851812406,5.51419517513591,3.50379602987775e-08,6.03640396134518e-07
"Os08g40680",29.8023208641854,2.53473100176815,0.459722517679569,5.51361072014072,3.51545704752239e-08,6.05216461683893e-07
"Os03g51950",2142.45353930345,-0.731148302496361,0.132635530065846,-5.51246187302444,3.53848860491347e-08,6.0874641463815e-07
"Os07g33280",27.9628405380743,4.38978283018197,0.796666913542624,5.51018594541784,3.58454827922636e-08,6.16230159208899e-07
"Os07g27390",52.8802894097003,2.01385569303677,0.365560974334261,5.50894607036293,3.60988470429478e-08,6.20143174771325e-07
"Os01g67120",8919.89278312292,-0.819414402063663,0.148799387404787,-5.50683988929716,3.65332244484991e-08,6.27158026259515e-07
"Os09g39650",722.26351927102,1.2561900535187,0.228181310726223,5.50522761711146,3.68691596515622e-08,6.32474152569712e-07
"Os05g45730",1369.93312941429,0.757075335600934,0.137586475417167,5.50254182546253,3.74354377523988e-08,6.41731329727064e-07
"Os01g13610",87.4388604208776,2.92057118481208,0.531120090534437,5.49889043337311,3.82188509430798e-08,6.54694896845005e-07
"Os03g37260",357.498537647525,-1.025163440113,0.186439405463977,-5.49864143560081,3.82728490953934e-08,6.55153923569687e-07
"Os05g32630",1248.50688604626,0.844617474271618,0.153661374220376,5.49661538924086,3.87149803040419e-08,6.62251633965091e-07
"Os11g37260",193.819946813076,1.11734706539173,0.203294959623251,5.49618675968365,3.88091501558768e-08,6.63391328250031e-07
"Os07g39750",102.108483698669,-1.4130127552225,0.257214190291533,-5.49352566287638,3.93987824298553e-08,6.72992677179479e-07
"Os03g11960",3502.30193217439,-0.75730531288751,0.137992272629903,-5.48802696306489,4.06448035042699e-08,6.93784615450278e-07
"Os01g40630",6525.5093441587,-0.649278224742389,0.118354762540451,-5.48586479162999,4.1145152393819e-08,7.0133120693923e-07
"Os01g50450",1918.06209161676,0.883167022450359,0.160987717687923,5.48592796478048,4.11304491365705e-08,7.0133120693923e-07
