"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os06g06190",426.947002894407,-0.195719030176052,0.136616763514374,-1.43261357641121,0.151968299719004,0.321542985566458
"Os02g45980",388.528539965235,0.20436513178938,0.14267811688658,1.43235091861941,0.152043417550605,0.321675660529344
"Os01g65070",603.578570548849,-0.186233358466924,0.130027202097751,-1.43226459896383,0.152068110388079,0.321701639241392
"Os11g09940",1038.14366894308,0.161959685389286,0.113088636600337,1.43214818268313,0.152101417584056,0.321745835988148
"Os04g39010",41.3814223243839,0.628625428001523,0.439104961212113,1.43160629810753,0.152256526175725,0.322047655553698
"Os02g10760",15.6835197973958,0.7589084553552,0.530148159816221,1.43150257395646,0.152286229815152,0.322084195352948
"Os01g72690",1496.63365611632,-0.165787360108814,0.115829266514169,-1.43130803723542,0.152341951479421,0.322149463287573
"Os03g53210",714.74594832343,-0.231658255579621,0.161848968656703,-1.43132364390279,0.152337480648195,0.322149463287573
"Os02g42450",120.227538342193,-0.359244481878905,0.251120881425653,-1.43056395724409,0.152555223469901,0.322574136441129
"Os02g07110",26.0373378775415,-0.597592433315861,0.417773825172049,-1.43042095341842,0.152596237971377,0.32259327263119
"Os03g45194",60.0658992247431,0.419540272731079,0.293302312798814,1.43040219740393,0.152601617950444,0.32259327263119
"Os10g31650",24.7240508636427,-0.640051135967242,0.447443517106072,-1.43046241927227,0.152584344409582,0.32259327263119
"Os01g71250",78.3910545095671,-0.357506803112123,0.249998113188125,-1.43003800529925,0.152706111503108,0.322722314813407
"Os02g28460",392.346111753041,-0.279541440820439,0.195464669951699,-1.43013794201027,0.152677432365743,0.322722314813407
"Os03g58580",230.179628806155,-0.259817723776835,0.181688703569651,-1.43001583847635,0.152712473338098,0.322722314813407
"Os12g32790",268.957117739815,-0.24702498801895,0.172739259097141,-1.43004542980026,0.152703980730868,0.322722314813407
"Os10g17510",102.419635924158,0.332635572550351,0.232645781088413,1.42979413163714,0.15277611386491,0.322830478702637
"Os04g02670",658.677354269052,-0.223159747717125,0.156165826812562,-1.42899219548827,0.153006476618757,0.323290896174079
"Os03g22900",2119.00417978922,0.172365598426683,0.12063227166922,1.4288514677011,0.153046929071772,0.323350005453691
"Os12g38400",152.555495524595,-0.29127804987583,0.203902029487036,-1.42851962096017,0.15314235121859,0.323525232887402
"Os03g30200",3.78174088375819,1.60472989144594,1.12381799755604,1.42792684841828,0.153312914880742,0.323832764620949
"Os10g42230",1419.59124616113,-0.173651649802834,0.121609898439985,-1.42794009394336,0.153309102051817,0.323832764620949
"Os12g02260",406.921794269085,0.208083025314887,0.145733784875674,1.42782969297342,0.153340884046767,0.32386544499364
"Os08g34790",484.615550907427,-0.298206687844087,0.208878184920162,-1.42765836441018,0.153390215667925,0.32394323519145
"Os01g10080",140.682168515491,0.290808885701017,0.20370831418751,1.42757494636832,0.153414239073935,0.323967568904908
"Os01g70130",300.100685546272,0.234393599270496,0.16423793757113,1.42715868657923,0.153534159714912,0.324035975976214
"Os03g13000",147.639574807929,0.283147552348842,0.198392504534941,1.4272089210859,0.153519683832006,0.324035975976214
"Os04g02680",195.594194211442,-0.261520270809195,0.183236098764849,-1.4272311655402,0.153513274065433,0.324035975976214
